id,occasion,city,act,genre,budget
5117,,Madrid,,,600
412,,Amersfoort,,,150
5111,,someren,,,350
10855,,Erba ,,,200
16962,,Navalcan ,Solo,,250
15649,,"Koksijde, België",,,600
83,,Amersfoort,,,150 euro
851,,Lelystad,,,250
1219,,Barendrecht,,,100- 150
6188,,Kuringen (Hasselt),,,350
8114,,Nijmegen ,,,"In overleg, in redelijkheid is voor heel klein gezelschap "
474,,Wevelgem,,,Tot € 800
14197,,Schiedam - klein zaaltje ong 50 ouderen - supergezellig,,,300
631,,zaragoza,,,lo minimo posible pero quiero hacerlo
16679,,Eersel,,,-
984,,p.ej tlapa ,,,mm solo quiero conocerlos xfavor es que me encanta la musica electrónica 
15923,,Café Halfweg Ursem,,,300-500
13019,,Gorinchem ,,,"650,.-"
2680,,REINOSA,,,mi presupuesto en ningun caso superaria los 300€
2245,,Poortugaal,,,0-500
13804,,Madrid,,,No tengo idea
2398,,Mayorga Valladolid,,,500
16475,,Klaaswaal,,,200 euro
507,,HEERJANSDAM,,,"tot ca € 600,=="
15140,,Lopik,,,€700
4769,,Rotterdam of Gouda,,,200
7072,,Javes,,,??? 
17007,,Winterswijk,Ensemble (e.g. duo or trio),,400.00
17007,,Winterswijk,Solo,,400.00
17007,,Winterswijk,Band,,400.00
17007,,Winterswijk,DJ,,400.00
13834,,Son en Breugel,,,"ca. €500,-"
14157,,Gielsbos voselaarse steenweg (voorziening voor mensen met een beperking ,,,Max 150 euro met vervoerskosten inbegrepen 
3411,,Eersel,,,tot 200 euro
16547,,Modave,,,Entre 500 et 800
2101,,Breda,,,Ongeveer 500 euro
9904,,Alphen aan den Rijn,,,100- 150
2140,,Barcelona,,,Entre 500 y 1000
3251,,Boadilla del Monte-Madrid,,,100-200
5323,,Maldegem,,,300 euro
13246,,Gent,,,300-500 euro
433,,Beverwijk,,,maximaal 100 euro
15198,,ciudad rodrigo Salamanca,,,1200
7021,,Bornem,,,+/- 300 € 
543,,Rijsenhout,,,400
5009,,Den Haag,,,250
6688,,"El casar de talamanca, guadalajara",,,700
14172,,S’Hertogenbosch,,,150
4182,,AMSTERDAM,,,350
13860,,Groningen,,,350 euro
5174,,Hoek van Holland - 11strandentocht,,,"In overleg, hangt af van de aantal speeluren "
3525,,Santiago de Compostela,,,200
3112,,Italia,,,Sono un musicista batterista polistrumentista
4153,,Hellevoetsluis,,,200
2388,,Kortrijk,,,Max 400€
5,,rotterdam-zuid,,,reiskosten
6454,,Villajoyosa ,,,500
1944,,"Madrid, Museo del traje",,,200 € (negociable) 
6977,,Barcelona,,,A acordar en función del servicio ofrecido
15732,,Briongos de Cervera,,,Total de 22h a 4 de la mañana 1500e
6969,,Grañon la rioja,,,500€ 1000€
16168,,Amsterdam-Zuidoost,,,150 tot 185
2276,,barcelona,,,250  cerveza y buen rollo
15734,,Plasencia (Cáceres),,,150-180€
13343,,Valencia,,,400
13949,,Den Bosch,,,300
15814,,Hillgeom,,,Gezellig mee eten en drinken en max  € 350.-
2507,,Naarden Vesting Restaurant Acquavite ,,,nader te bepalen 
1834,,Beersel ( Vlaams-Brabant),,,€250
846,,Amsterdam Zeeburgereiland ( Restaurant Haddock),,,is afhankelijk van het aanbod
432,,Nieuwegein,,,"Not-for-profit (we vragen geen entree, de baropbrengst is voor eigenaar café-ruimte en gebruik van licht en geluid)"
254,,Noordwijk,,,max 150 euro
625,,huesca,,,.
15713,,Coruña,,,340
7044,,17094 Klein Nemerow - Burgruine,,,max. 350 €
3901,,Almeria,,,150 euros
13786,,Civitella del Tronto ,,,150/200
1203,,Gent,,,100 - 130 euro
16900,,Zandvoort,Band,,1500
16900,,Zandvoort,DJ,,1500
581,,Musselkanaal,,,€200/€250
14146,,Apeldoorn   ,,,tot 100 euro
5472,,Madrid.torrelodones,,,100 euros
15618,,Arendonk,,,Max €500
15315,,Nieuw-Heeten,,,450
396,,Madrid,,,Hay kbhablarlo
3126,,Weert,,,100 - 400
935,,Asten NB,,,Max 400
16078,,Zeist,,,500
4351,,Waspik,,,200-500
15316,,Assent,,,Ca 500 euro
4703,,Oudewater,,,"€200,00-250,00"
16165,,Nava de Roa,,,350
15135,,Heino,,,500-1000
5510,,merksplas provincie antwerpen,,,200 euro
4011,,9700 Oudenaarde,,,€ 250 - € 300
15070,,Haaksbergen (bij Enschede),,,Tot 1500
14130,,Asse,,,marktconforme vergoeding
13481,,Schoten ,,,250€ - 320€ 
5025,,Castellammare del golfo,,,250 
13357,,Hank,,,Lastig...hangt echt van het aanbod af.
1549,,Zundert in een loods,,,€300 / €500
5444,,test,,,test
13951,,santa maria di leuca,,,< 600 €
3934,,9840 Zevergem,,,600
1328,,LLORET de mar ,,,No lo tengo claro ofertas 
3388,,Groningen ,,,350 euro
492,,Lottum in limburg,,,"Pl. 250,  300 €"
5194,,Barcelona (casserres),,,No más de 600 euros
15080,,MONTEILS,,,300
13462,,Helenaveen,,,Max € 250
6105,,Blaricum ,,,"€250,- "
8460,,Huercal-Overa ,,,300
4042,,Deerlijk,,,?
16305,,Gijon,,,Entre 800 y 2000 dependiendo de varias cosas
3992,,Leiden,,,500 euro
14164,,	Apeldoorn,,,Tot 100 euro
13669,,Cordoba,,,1500
13828,,Waasmont (Vlaams-Brabant),,,200
17701,Matrimonio ,Real monasterio de puig ,Ensemble (e.g. duo or trio),,300
14335,,Purmerend ,,,200 euro 30 min 
11188,,Reeuwijk brug,,,Geen idee maar minimaal
5634,,Oss,,,250 euro
14355,,Waldfeucht Duitsland,,,150/250 + transport
8731,,"Balneario el raposo, extremadura",,,550
2549,,Leimuiderbrug ( 15min vanaf Amsterdam),,,€500
13582,,Paris,,,300
2149,,Vlaardingen,,,250 a 450 euro
16756,,Madrid ,,,Depende de los días 
9428,,Liguerre de cinca,,,Hasta 1500-2000
6097,,Leuven,,,120
9319,,Veghel,,,Max €150-200
14116,,Medemblik,,,€500
707,,Amersfoort,,,700
15047,,Wijk bij duurstede,,,500
4847,,Braamt,,,200-500
971,,Vlaardingen,,,500
15581,,Cadiz,,,350 euros por dia
4919,,Talavera de la Reina,,,600-800
4303,,Doetinchem,,,50-100 
14801,,04769 Sornzig,,,500 €
3741,,Sanlúcar de Barrameda,,,800
14233,,Inghilterra,,,1000
13576,,Almere,,,400 
4289,,Rummen-Geetbets,,,+/- 250 euro
15980,,Amersfoort ,,,300
14633,,Madrid,,,300-600
16181,,Bellingwolde,,,"+/-600,-"
15989,,Kalmthout ,,,200€
16908,,Apeldoorn,DJ,,300
13455,,4020 Linz,,,200-300
7552,,Brunssum,,,75 euro
7079,,Madrid,,,300€
4948,,Westwoud,,,Beperkt  < 200
16465,,Rio de Mouro sintra,,,Até 500
15512,,barcelona,,,300
13279,,Sousceyrac en Quercy ,,,500
3746,,Veurne - Grote Markt,,,max.300€
14525,,Calzada De Calatrava,,,100
95,,Amsterdam,,,nvt
14169,,Luyksgestel,,,250
5144,,Villena ,,,200
751,,Lattrop-breklenkamp,,,Dure bruiloft dus willen het bescheidem houden max 300
828,,Ermelo,,,€400 - 500
16689,,Brummen,,,1500
14461,,Veenendaal / Rhenen,,,1500 euro 
454,,Castricum,,,?
2675,,Zottegem,,,350
1529,,Riders Cafe lübeck,,,Ungewiss
4068,,WOLVEGA,,,500
2622,,Haps,,,Gewoon een mooi prijsje 
1133,,Alcala de Henares Centro Comercial La Dehesa (Tiendanimal),,,100/200euros
2275,,"Britsum, Friesland",,,€ 1000 - € 1500
4394,,Almere,,,max 450
13475,,ZALTBOMMEL,,,200/250
6037,,Brussel,,,200-250 euro max
669,,Den Haag,,,Xx
675,,Adra (Almería ),,,200 a 300
16438,,"Top tennis, Papendrecht ",,,500
1737,,2018 Antwerpen,,,tussen de 300 en 400 euro
16190,,Herent bij Leuven,,,Wat een eerlijke prijs is
5857,,Quincoces de yuso,,,350
2173,,"Villamantilla , Madrid",,,200€
16125,,83633 Edling,,,1000
2947,,Veghel,,,Zo’n €150
15116,,Fuentidueña del Tajo,,,200/300 euros
9086,,Kaatsheuvel ,,,€700
8134,,Barcelona,,,Max 200
16587,,Lanaye ,,,2000
15297,,Murcia,,,500
409,,Alkmaar,,,200/250 euro
5046,,Spijkernisse of Schiedam (in een zwembad),,,250
2160,,Vosselaar,,,600
1949,,Antwerpen ,,,- (te bespreken)
13427,,Villach,,,2h ca.400 Eur
2797,,Antwerpen,,,"klein café, budget beperkt! ambiance verzekerd!"
205,,Wijdewormer,,,€300
9632,,Zwartsluis ,,,"400,00"
6624,,GRAN CANARIA,,,500
16850,,Kortemark,,,1000
16003,,DIEMEN,,,€100 per uur incl 
2284,,Amsterdam,,,300/500
4589,,Alpedrete (Madrid) ,,,100-300
2127,,Algete,,,400
534,,Hoxton Hotel Amsterdam,,,0-200 EUR
15809,,Ariza,,,200
844,,Groesbeek,,,150-200
3396,,Izegem,,,250-850
688,,Leeuwarden,,,350
13353,,Maarsbergen,,,1000
13258,,Gent ,,,400-500 euro
5908,,test,,,test
3716,,Madrid,,,500-600€
6322,,Dordrecht,,,Ligt er aan
3816,,Bollullos del condado,,,200-400€
7402,,Tegelen,,,Nog niet bekend 
2347,,Geel,,,250-300€
457,,Albacete,,,500-700
4586,,Epe,,,100 tot 150 euro
4674,,Gouda - oude stadhuis op de markt,,,250-500
16311,,Hollebeke ieper,,,400
761,,Hazeldonk,,,"200, geen groot budget vanwege goed doel"
4708,,Kortemark (West Vlaanderen),,,max 600 euro
16795,,Madrid,,,1600
15707,,Erp,,,100-600
4471,,Dessel,,,€400
1763,,"En Sants, Barcelona.",,,50€ + desayuno y/o almuerzo
14623,,Breda,,,In overleg 
2610,,Breda,,,300
1686,,Tour around Europe,,,According forward
17550,St Patrick’s day,Diggle ,Ensemble (e.g. duo or trio),,500
17550,St Patrick’s day,Diggle ,Band,,500
15648,,Alkmaar ,,,800
5936,,woerden,,,De winnaar mag een nummer opnemen in de studio
2907,,Zeeland nbr. (Plaatsje bij uden),,,150
14924,,Burguillos de Toledo,,,150 euros. 
1973,,Imola,,,1
4688,,Madrid,,,500 aprox
1655,,Amersfoort,,,Ongeveer 400 euro
16715,,ibiza,,,.....
14533,,"Parcent, Alicante ",,,160
5225,,Sevilla,,,500
15544,,Echten Drenthe ,,,1500 
16079,,Ridderkerk,,,400
2429,,Paal,,,400-600
4007,,Antwerpen ,,,2000&
2117,,amsterdam,,,100
20127,Verjaardag,Oosterhout nbr,Ensemble (e.g. duo or trio),,400
3346,,Hasselt,,,Geen idee
13493,,42940 Saint-Bonnet-le-Courreau ,,,500
1254,,Lage Vuursche,,,100 euro per muzikant ex BTW  (Installatie aanwezig)
6942,,Berlare,,,Max. € 600
5151,,Alovera(Guadalajara),,,500 euros
1700,,Lecce,,,1000
4780,,Archidona,,,De 500 a 1500
16039,,Viladecavalls,,,150
734,,Amersfoort,,,200 ex btw
15535,,Gent,,,300 a 400 euro 
4052,,Motril,,,300 por noche
16860,,Puigcerda ( La Cerdanya),,,150
14962,,AMSTERDAM,,,250
116,,Axel,,,350 per band
6211,,Alcala de Henares. Madrid ,,,Lo negociaría en persona 
2674,,Eindhoven | Arnhem | Leiderdorp | Oosterhout (Noord-Brabant),,,"Geen financiële vergoeding, wel promotie via social media en een groot publiek!"
3735,,Bilzen (EIgenbilzen),,,"€ 200,- (maximaal)"
1637,,Valle de Tabladillo,,,0-200€
501,,Amsterdam,,,650
13474,,Mechelen - woonzorgcentrum,,,€100-€200 - hangt ervan af
4599,,Collado villalba (madrid),,,200 euros
10139,,Boulogne haut de seine ou autres(me téléphoner pour organiser les Evènements:date:lieu ,,,270 euros par semaine
14076,,OLLIOULES (83) / Toulon,,,environ 500 euros
6108,,Delft,,,300
4552,,Alphen aan den Rijn ,,,350 euro
246,,Huizen ,,,400
14502,,Leiderdorp,,,50
267,,Aarle-Rixtel,,,500
5093,,Heerhugowaard ,,,100 euro
14776,,Vessem,,,Tot € 250.-
7915,,Ede,,,200-300
10314,,"Barcelona, terraza privada 10 asistentes",,,40€ a 80€
4797,,"Portomarin, Lugo",,,150
4049,,Madrid Torrelaguna,,,200-250€
410,,Alkmaar,,,200 euro 
2237,,Zamora,,,Depende
15631,,Valkenswaard ,,,100 eu
2340,,fuente alamo,,,150
13157,,Lleida,,,300
15571,,Barcelona,,,3.€000
4716,,"Parc de Witte Vennen, Oostrum , Limburg",,,€ 400 
3616,,Bonn,,,400-500
13632,,Barcelona,,,40 
1028,,Groningen,,,200
15486,,Barcelona ,,,100-200
15823,,Utrecht,,,450
4352,,Torrelodones,,,100 o 150
3872,,Zeist,,,Ongeveer 500 tot 1000
15530,,Rotterdam,,,300-500
4420,,Hoogeveen,,,"Graag in overleg, en we moeten het qua subsidie rond kunnen krijgen. Het gaat dus om een optie die we nog met de gemeente Hoogeveen moeten kortsluiten, maar belangrijk is eerst te weten of jullie kunnen. We bieden tevens een prachtig festival er omheen."
4623,,Den Haag,,,350
14773,,Almere,,,150
407,,Amsterdam,,,Tot 100 euros + some drinks
16161,,Gerkesklooster,,,500
14400,,SESEÑA NEUVO,,,600
6106,,Mota del cuervo,,,400
13216,,"Madrid, cerca de cadalso de loa vidrios ",,,200
13971,,Elche,,,300 euros
2166,,valencia,,,200
15136,,Sint-Annaland,,,500 euro
14000,,Eschweiler ,,,800-1000
4348,,"Gasthof Rigaux, Bever 1547 ",,,300-350
275,,Breda,,,300
13943,,Scandriglia (RI),,,Cappello
2226,,jumilla,,,800
14549,,Ris Orangis ,,,500€
13465,,Madrid,,,Maximo 250€ 
1994,,Gent,,,€300
4924,,Barcelona,,,300-400
677,,Middelharnis,,,N.O.T.K
5498,,Amersfoort,,,"Helaas geen, promo"
3870,,Stettin,,,400 EUR
1261,,"Ribatejada, en una parcela cerca de DAGANZO (MADRID)",,,300 
3907,,"Vleuten, Utrecht",,,700 euro ex. Vervoerskosten
682,,Amsterdam,,,100-350
6393,,Geersdijk,,,"300,- "
4126,,Antwerpen de Zoo,,,500 euro
3978,,Waalwijk ,,,Prijs 
8145,,Garrucha (Almería),,,Hasta 500€
1363,,Schilde België ,,,500
1580,,ertvelde,,,Jammer genoeg is ons budget natuurlijk niet enorm. Wij zouden onze kosten willen bekostigen door inkom te vragen naar gelang hoeveel de vraagprijzen zijn.
12977,,Dortmund,,,400
2465,,"Rotterdam, bij de KR&ZV De Maas",,,1.000 euro inclusief BTW (mogelijk nog iets op te rekken)
912,,Geel,,,100-150€
5423,,"Jacob Bontiusplaats 9, Amsterdam",,,"400, but negotiable depending on services"
5942,,Gemert,,,Tot de 400
1950,,Amsterdam,,,100
12344,,ONLINE,,,$100 for a 30 Mini Concert
3643,,Hanau ,,,200
6481,,Terneuzen,,,nihil
3990,,zaragoza,,,300
16739,,Talavera de la Reina,,,200
17765,Jantar aniversario,Porto,DJ,,100
3278,,Manneville-la-Raoult 27210,,,500
3216,,Nijmegen,,,250 euro
245,,Goedereede (Z-H),,,+/- 600
14912,,Rociana del Condado (Huelva),,,2000
259,,Maassluis,,,€300
8374,,Castricum ,,,200
15389,,Heemstede,,,400
7275,,Amstelveen,,,450 all in prijs
2029,,Ontinyent,,,350
1710,,Groningen,,,100-150
3558,,Best ,,,"1000,-"
3991,,Winschoten,,,"Tot 500,00"
14960,,Alcobendas,,,400
61,,Rockanje,,,0€ in ruil voor Indisch buffet
797,,Chiclana de la frontera ,,,200
13825,,Kent,,,300
2290,,Marbella,,,400
16496,,Arnhem,,,?
5177,,Tias lanzarote ,,,1000
13604,,Rijswijk zuid Holland. Cromvliet park,,,Max. 400
15613,,Göttingen ,,,400-600
14765,,Granada,,,A discutir
16593,,Den haag ,,,"Afhankelijk van de tijdsduur. Tot dusver zoek ik tussen de 50 en 300 euro, maar er valt over te praten."
15146,,"Dalen, gemeente Coevorden ",,,Rond € 500-600
1794,,Provincía Barcelona (Maresme),,,Depende.
6523,,Harlingen,,,200
2679,,Bergen op Zoom,,,Nog te overleggen 
1300,,Heemstede,,,maximaal 750 euro
1206,,Barcelona Madrid Girona,,, 30 e /h
2242,,Lugano,,,80€ at day
16342,,Cubas de la sagra Madrid 28978,,,100-300
4964,,Cartagena,,,200€
4610,,Grisel,,,200 - 400
15816,,Nijeveen (Drenthe),,,€250
13673,,Rozendaal,,,€500/ €600
16668,,Overdinkel,,,200 - 400€
16167,,"Haarzuylens, Utrecht",,,200-300 + reiskosten
14944,,San Sebastian,,,200€
14711,,Den Bosch,,,100
2042,,frankfurt,,,máximo 3.000 euros
989,,Amsterdam,,,500 euro
16963,,Amsterdam,Solo,,450
1411,,MADRID,,,500€ negociables
5027,,Ermelo,,,max € 250
3052,,Kielwinneweer,,,"250,00"
4014,,Hamburg ,,,300€
6172,,Hoorn,,,Tot 900 euro
4949,,Almería ,,,250
1324,,Woerden ,,,150
5110,,Algeciras,,,170€
13656,,Leusden,,,Plm 500€
88,,Vlaardingen,,,1100 euro
2446,,Gran  canaria,,,100€
9125,,Naaldwijk,,,150
14867,,Cantanhede,,,400
13467,,Vlijmen ,,,600
3385,,Valencia,,,200
13934,,Hockenheim,,,250
16874,,ajalvir (Madrid),,,450
15294,,Amsterdam,,,100
2735,,Leuven,,,500
14695,,Torino,,,50
14648,,Nieuwkoop,,,Max €500
14514,,fuente palmera ( Cordoba),,,O
13751,,Rueil-Malmaison vers Nanterre /paris,,,Ça dépend 😉
15069,,Utrecht,,,Nader te bepalen
16565,,Den Haag ,,,Bespreekbaar 
15358,,Genk,,,300
15861,,Limburg (pelt),,,Tussen 300 en 400€
16285,,Cala Santanyi ,,,200€-300€ 
15034,,Wijbegem,,,500€
802,,Werken,,,ca. €200
7748,,Apeldoorn,,,In overleg
13369,,Westerlo Heultje ,,,500euro
4776,,Amsterdam,,,500 ex btw. 
3356,,Berghem,,,100/150
17000,,Lisboa,DJ,,200
16126,,A 1h de Madrid,,,Sin cerrar
6235,,'s-Hertogenbosch,,,200
3611,,Terrassa- Barcelona,,,500 como maximo
2182,,Olburgen (bij Arnhem),,,250 euro
1288,,Eemnes,,,800
3290,,Valencia,,,200
14785,,Dalfsen,,,Max 300
4577,,Dongen,,,250
756,,San Lorenzo de la Parrilla ,,,500 €
1124,,Beesd,,,"E1000,-"
2442,,brugge,,,"te bespreken, max 200 euro"
13117,,Linschoten,,,Niet te veel
1269,,Nieuwer ter aa,,,700
14493,,Madrid,,,500€
13827,,Wellen,,,100
15626,,"Koksijde, België",,,€ 600
14973,,Zwijndrecht,,,€300
13288,,"Radio Oost West, Wingene.",,,"Wij vragen gratis optreden in ruil voor gratis airplay, interview en extra promotie."
8076,,Granada,,,300€
4472,,Utrecht ,,,350
16498,,Burgos (Sala Anden56) ,,,"Caché, transporte y alojamiento"
82,,Assendelft,Ensemble (e.g. duo or trio),,250
16478,,Rockanje,,,750
13363,,Brecht (sint lenaarts),,,300 euro
13691,,Sint-Pieters-leeuw,,,500 euro 
2672,,Liempde,,,Max 600 euro 
1043,,Winssen,,,1500 tot max 2000
16995,,Santiago do Cacém,DJ,,400 max
2389,,Amersfoort,,,350-500
12861,,Amsterdam,,,Tot 100 euro
10970,,ESTEPONA HOTEL & SPA RESORT MALAGA,,,100€
6224,,RIDDERKERK ,,,Overleg
5015,,Estepona,,,Max. 100 € 
15458,,Madrid,,,900€ por día 
4192,,De koog texel,,,150 
3230,,Hamburg,,,100€
16409,,barcelona,,,250-300
1945,,Brugge,,,500
5437,,Barcelona ,,,A concretar
8469,,Heeze,,,In overleg 
1587,,Madrid,,,Hasta 400
1578,,"Ridderkerk, muzikantencentrum",,,hap en drank
14713,,Valladolid,,,No sé
7239,,Neda,,,150
5303,,Leersum,,,Tot 1500
14723,,Baddeckenstedt,,,1000
3380,,Pinos Puente 18240,,,Nose 
2877,,Edam,,,Budget in overleg
17237,Carnaval ,Heeze ,Ensemble (e.g. duo or trio),,450
17237,Carnaval ,Heeze ,Solo,,450
16522,,"Zulte, Het Eikenhof",,,250
7193,,Leiden,,,300
1295,,Wassenaar,,,200
2902,,Beverwijk,,,±500
1335,,majada carrasca  yeste  ALBACETE,,,1200 EUROS
6862,,Sint niklaas,,,200
7038,,Vollmershain ,,,VB 
3810,,Constanti,,,150€
1742,,torhout,,,max 350
1829,,Sint-Truiden,,,500-800 (inclusief 2 repetities)
5503,,Ponferrada leon,,,Entre 200 y 400 €
18469,verjaardagsfeest 80 jaar,Amsterdam,Solo,,1500
16753,,Moraleja Madrid,,,indefinido 
1914,,Moerkapelle,,,In overleg
1293,,St Kruis Brugge,,,"400 à 500,-€"
13417,,Chalet en Salamanca ,,,100
178,,Boxmeer,,,150
1926,,Terschelling ( waddeneiland),,,700 ( komt de boot nog bij)
5974,,Hasselt,,,350 euro
15068,,Antwerpen (Schelle),,,"We dachten zelf aan 200-300, maar valt onderling af te spreken"
6948,,wezemaal ,,,tot 400 euro
7533,,HARDINXVELD GIESSENDAM,,,150.00
900,,Lelystad,,,200-400
1927,,Wolvertem,,,500€
15815,,Haarlem,,,laag
5023,,Sant Pere de Ribes,,,A confirmar
763,,Amersfoort,,,200
6721,,Alcalá de Henares ,,,120 una canción solo 
7567,,Elda y petrer,,,Regalias
1847,,Rentería,,,Es privado
14796,,Schagen,,,700
4622,,Granada,,,100 €
146,,Amsterdam,,,"€150,- "
4985,,Zwevegem,,,Overeen te komen
5960,,Linares ,,,5000 euros pero según el caché 
2021,,Alcover ,,,150 euros o 200
853,,Rostock,,,400
243,,Zonhoven (BE),,,max 500
4936,,los ángeles de San Rafael,,,150 euros
4767,,Buurt van arnhem,,,Low budget
2462,,Guerlesquin,,,800
3608,,Heemskerk,,,200.-
5241,,Antwerpen,,,max. 1000
4270,,Jaén,,,800€
3703,,Kalmthout,,,tbd
4280,,Oosterhesselen,,,1000
1081,,Eindhoven Henri Dunantpark ,,,Ligt aan wat jullie ons te bieden hebben! Zowieso een topmiddag 😊
1858,,Dongen,,,250
12756,,Meylan (10 minutes de Grenoble),,,500€
1175,,Landgraaf ,,,€350
533,,"Antwerpen, Gent, Bruxelles, Brugge, Oostende",,,van 125€ tot 350 €
3342,,Bernau bei berlin,,,2000
4678,,Valencia,,,Maximo 300
14345,,Weesp,,,"ca 150,00-175,00"
9320,,Chiclana de la Frontera,,,200
1317,,"Spuistraat 112, Amsterdam (2e verdieping, in de kantine van ons kantoor)",,,te bespreken
4212,,Sneek,,,max 300 per keer
14636,,Borgloon,,,150
3475,,bilbao y donosti,,,x
4725,,Nieuwerkerk aan den ijssel,,,Tot 250 voor 4 uur 
14733,,Albacete,,,A definir
14600,,90 rue St Denis 75001 PARIS,,,10€ maxi
9622,,En casa privada ,,,10mil 
5248,,"Sevillano, Alcalá de guadaira",,, Depende
1527,,Londerzeel,,,200€ - 600€ 
15282,,Leuven,,,400
7104,,Warehouse madrid,,,300/400
17777,jubileum,Brasschaat,Ensemble (e.g. duo or trio),,400
17777,jubileum,Brasschaat,Solo,,400
17777,jubileum,Brasschaat,Band,,400
16273,,Den Bosch ,,,200 
16261,,Borgercompagnie,,,750-1500
7928,,Kluisbergen,,,500€
14305,,Los Pertegaces - Olba - Teruel,,,No sabemos cuánto puede costar 2.000-3.000€
1804,,Rhoon,,,Hangt er vanaf af of het een solist is of due. Ik hoor graag de prijs van de artiest.
400,,Ede,,,100
689,,Getafe (Madrid,,,máximo 300€
5218,,Daya Nueva. Almoradí. Alicante,,,"Negociable según calidad y equipo, pero inicialmente no más de 500€"
8452,,Dendermonde,,,",,?"
1723,,"Salou , Tarragona",,,300 euros 
15772,,Kapellen,,,4000
16162,,"Benavente, Zamora ",,,500
16179,,Eext Drenthe,,,Afhankelijk maar rond €1300
16189,,Manzanares ,,,Cena y bebida más su sueldo 
970,,Vitoria,,,300
14005,,Vitoria ,,,No lo sé
2096,,in de buurt van Doetichem,,,400
10902,,Tielt,,,500
6852,,Amsterdam,,,300 euro excl.btw
1759,,En granada ,,,Gratis benéfico
11491,,"Locatie: restaurant Bij Jef, Texel",,,max 200 EUR 
7620,,Almere buiten,,,in overleg
14497,,Almere ,,,Bespreekbaar +-500
6451,,4503GR  Groede,,,500
14709,,Gouda,,,2500
2747,,Leiden,,,100 euro
1903,,Zandvoort,,,Max 900
9738,,Milano Torino ,,,600
14536,,Campomarino ,,,150 più cena
14884,,Malaga,,,Una fortuna no me voy a gastar
579,,Rotterdam,,,€ 100
2873,,Weert,,,200
1463,,Heerlen,,,400/500
1836,,"En mi casa particulrar (Urb.) en Las Chapas, Marbella",,,Desconozco los precios que cobran los Dj pero que no sea tan caro por favor
885,,Soest,,,500
13397,,mantes la jolie,,,0
5497,,A Coruña,,,300-500
16767,,Albacete ,,,Hasta 2000€ 
15476,,Geraardsbergen ,,,0 tot 400 euro 
12528,,oudendijk Noord Holland,,,1000 euro
2789,,Madrid,,,250
1429,,Haacht,,,150 euro
15433,,De Lier,,,400
7137,,Leiden,,,100
16158,,Lebrija,,,.
15159,,ekeren bij antwerpen,,,750
16695,,Barsbüttel ,,,Muss der DJ sagen 
16869,,Vlaardingen,,,250
14339,,Buitenpost,,,200
3226,,Madrid,,,Estoy buscando presupuesto
14231,,Hoorn ,,,300 - 
5035,,Comunidad de madrid,,,"Somos un bar/restaurante pequeño, nuestro presupuesto es ajustado, pero lo hablamos. "
4367,,Capelle a/d IJssel,,,Max. €800 (hoger? Dan in overleg)
2114,,zaragoza,,,entre 1000 y 5000
566,,Beverwijk,,,200
5705,,Sint -Denijs West-Vlaanderen,,,maximum 250 euro...eten en drinken inbegrepen
4513,,Madrid,,,200
13569,,Roermond,,,1000
5317,,Nieuwkoop,,,€ 250- 500
7449,,Putte (2580),,,beperkt
1698,,Campania,,,100 euro
16625,,Borgloon,,,400
5297,,Rivas Vaciamadrid (Madrid),,,400-500 euros aprox.
2372,,Arnhem,,,Is niet duidelijk
4478,,Boda Tarofa,,,500-800
5309,,Porriño,,,400
4753,,"Baiona, pontevedra",,,"100-200€ Por actuación + cena,  todo es negociable "
6110,,Den Haag,,,275
16194,,Breda ,,,300 a 400
14174,,Eindhoven,,,niet te veel aower
13564,,Lemelerveld,,,1000- 1400 - rondvluchten - buffet en leuke mensen
3997,,Medina sidonia,,,200
2730,,Nijmegen,,,550
4174,,Krimpen ad IJssel,,,500
16121,,Gravenzande,,,tot 150 voor 2 uur van 20.00 tot 22.00
5003,,Leiden,,,500
1672,,Madrid,,,Maximo 500
1156,,Apeldoorn,,,Weinig te niets. 
181,,Amsterdam,,,200
4579,,Un pueblo de Salamanca,,,1.000
367,,Oostvoorne,,,300-350 euro incl geluidsinstallatie. Voorstel waarbij wij goede geluidsinstallatie regelen zijn ook welkom.
6990,,Madrid,,,300
3400,,Katwijk,,, Niet veel
16722,,Madrid,,,no tenemos
4340,,Aldehuela de Yeltes ,,,Entre 500 y 900
3117,,Drachten,,,"Max 500,-"
16107,,Boceguillas,,,200€
7339,,Maassluis,,,500 plusminus
5917,,Antwerpen ,,,200
3042,,Garinoain (Navarra),,,1500€ más menos
2536,,Erembodegem (Aalst),,,OTK
16734,,hever,,,300 euro
14635,,London,,,400
3201,,GEMERT,,,"750,00"
14946,,Mol,,,600
3931,,Sevilla,,,1000
3729,,La bisbal del penedes,,,300
1211,,Koog aan de Zaan,,,750
15066,,Utrecht,,,€75 per uur
15634,,"Albal,en una falla ",,,800 a 1200
12934,,Vejer de la frontera. Cádiz ,,,Por negociar 
13287,,Genelard près de Chalon sur Saone,,,300
14022,,Bunnik,,,Ongeveer 1000
14754,,santo domingo este,,,100
15600,,Cafeteria Gimnasio moma en Puerto Banus.,,,entre 50 y 100 euros hora
13485,,Dendermonde,,,350 tot 600 euro
5128,,Den helder ,,,150
14387,,regio kortrijk 8500,,,max 450
589,,Weert,,,ong 400 
2989,,villaviciosa de odon ,,,200
366,,Bodergraven,,,500-700
